Comments,Date,Favorites,User,Polarity,Sentiment
RT @mikebarnicle: Lord save us from this clown who thinks a national medical emergency is about him: “People are really surprised I underst…,2020-03-08 01:21:44,0,Element of Surprise,0.05,positive
hay un caso de coronavirus cerca de donde vivo si desaparezco ya saben,2020-03-08 01:21:44,0,⁷,0.0,neutral
"RT @YuriHiranuma: U.S. says it is tracking ship that may have shared crew with coronavirus-hit cruise liner https://t.co/qxXidYPKT9
ペンス氏：米政…",2020-03-08 01:21:44,0,ippatsu@街中でデモに参加するように、オンラインデモを実現しよう！,0.0,neutral
@RondasX Después la Reductive va a culpar al Coronavirus por su fracaso 😂,2020-03-08 01:21:44,0,Jesús Arellano,0.0,neutral
RT @elonmusk: The coronavirus panic is dumb,2020-03-08 01:21:44,0,Ethan Beck,-0.375,negative
RT @jaketapper: Coronavirus in DC https://t.co/QlGAkYBpsa,2020-03-08 01:21:44,0,TAMMY P. McFAYDEN,0.0,neutral
"RT @NYGovCuomo: UPDATE: We have learned of new confirmed cases of #Coronavirus in NYS bringing the total number of cases to 76.

- 57 cases…",2020-03-08 01:21:44,0,fakesandysson (jack),0.1787878787878788,positive
"RT @tkatsumi06j: 🇺🇸米紙NYタイムズ『政界の縄抜け師』安倍晋三もコロナ批判は逃れられず Abe, Japan’s Political Houdini, Can’t Escape Coronavirus Backlash https://t.co/xcnQGrj…",2020-03-08 01:21:44,0,とか か,0.0,neutral
RT @benyankee: Matt Schlapp giving coronavirus to everyone in the administration is the plot twist I didn't anticipate.,2020-03-08 01:21:44,0,🌈M. L. Owen🏳️‍🌈,0.0,neutral
"RT @travisakers: Publix and Costco are ending in-store samples and you can no longer bring your own cup to Starbucks.

We are one canceled…",2020-03-08 01:21:44,0,TreeShell,0.6,positive
"RT @tnnthailand: ประกาศตามหากำลังเสริม 'นักรังสีเทคนิค' ช่วยงานสถาบันบำราศนราดูร

https://t.co/IYiJLxihA5

#COVID_19 #COVID19 #โควิด19 #โคโ…",2020-03-08 01:21:44,0,🌳🌳🌳🌳🌳🌳🌳,0.0,neutral
RT @BldCancerDoc: Many have asked what @ASTCT is doing regarding #COVID19 #coronavirus info for #BMT #CellTherapy  - stay tuned - 🙏🙏🙏 @Perg…,2020-03-08 01:21:44,0,Dr. Minoo Battiwalla,0.5,positive
RT @KHJ_Esq: Coronavirus got Boomers stocking their doomsday bunkers... meanwhile millennials are online shopping for bathing suits for the…,2020-03-08 01:21:44,0,𓁧𓆃,0.0,neutral
"RT @ABSCBNNews: May sapat nga bang kapasidad ang ating pamahalaan para ma-detect ang #COVID19?

Narito ang pahayag ni Sen. Ping Lacson tung…",2020-03-08 01:21:44,0,etc,0.0,neutral
Conte #coronavirus Closing off entire #Lombardy #milan,2020-03-08 01:21:44,0,Silvia Berzoni,0.0,neutral
RT @l_ronaldson: This lot of delusional arsewipes are aw excited about a butchers apron tea towel meanwhile in the real world we are fighti…,2020-03-08 01:21:44,0,lorraineM #FBPE aka @Mineo Lorraine.,0.2875,positive
"RT @KamiMasahiro: 新型ウイルス、米のクルーズ船で21人感染　乗船者全員検査へ
アメリカは全員検査するようです https://t.co/9rEcQs34K0",2020-03-08 01:21:44,0,旅するチワワ,0.0,neutral
RT @realDonaldTrump: It is FAKE NEWS that @HHSGov @SecAzar is “sidelined” from the great job he is doing on the CoronaVirus Task Force. He…,2020-03-08 01:21:44,0,Mattyfortrump,0.15000000000000002,positive
"RT @catherinegaste: #coronavirus Ailleurs on invite les populations à se faire dépister en masse , comme en Italie, en Corée 
En France plu…",2020-03-08 01:21:44,0,Progressum,0.0,neutral
"RT @tragicom24: Coronavirus, Conte: “Non dovete uscire di casa teste di cazzo.”",2020-03-08 01:21:44,0,𝓐𝓷𝓰𝓮𝓵𝓪🌹⁴⁴⁵,0.0,neutral
"RT @MissElise84: Beat your meat, slam that clam! Coronavirus won’t win!!",2020-03-08 01:21:44,0,Nick Zablocki,1.0,positive
RT @StefanMolyneux: Coronavirus is a flu like a lion is a cat.,2020-03-08 01:21:44,0,Invisible Voice,0.0,neutral
"RT @cuatromom26: A bunch of washed up has beens, trying to keep themselves relevant, to their Cult, by lying about the President.  
https:/…",2020-03-08 01:21:44,0,Wayne Cutler,0.4,positive
RT @ayoair: The media: “CORONAVIRUS PANDEMIC IS GETTING WORSE EVERYONE PLS WASH UR HANDS AND QUARANTINE URSELVES DON’T MOVE WE’RE GETTING C…,2020-03-08 01:21:44,0,Charles Massie,-0.4,negative
RT @ELTIEMPO: El papa oficiará el rezo del ángelus por video debido al coronavirus ► https://t.co/e2ATSaGPrF https://t.co/qD9A8UIRSJ,2020-03-08 01:21:44,0,VICTOR PALEE 1⃣1⃣1⃣1⃣,0.0,neutral
"RT @Mafalda_2020_: #BuenosDiasPresidentePetro
Llevo a Colombia el coronavirus #COVIDー19, vino a matar al difunto Ñeñe Hernández. 🤦‍♀️
#Nene…",2020-03-08 01:21:44,0,OnlyTrue,0.0,neutral
RT @RTultimahora: ÚLTIMA HORA: Argentina reporta la primera muerte por coronavirus en Latinoamérica https://t.co/smUbwDekfI https://t.co/Xz…,2020-03-08 01:21:44,0,Elena Martinez,0.0,neutral
"RT @CT_Bergstrom: 1. A thread about the need to #SlowTheSpread of #COVID19 #coronavirus. 

The virus is now spreading freely in communities…",2020-03-08 01:21:44,0,Nilu,0.4,positive
"RT @1000ManerasDM: -Y en tu pais estan muy preocupados por el coronavirus?
-Pues..... 🙄 https://t.co/wTMUcSTfYY",2020-03-08 01:21:44,0,scarez,0.0,neutral
RT @joncoopertweets: Trump’s incompetent and shortsighted response to the growing coronavirus threat could tank the US economy. ⬇️,2020-03-08 01:21:44,0,Tee Sweet,-0.35,negative
"RT @BetteMidler: As #GraydonCarter points out his @AirMailWeekly #TRUMP was born right near Corona, Queens, NY. I guess you could call him…",2020-03-08 01:21:44,0,Mack Baldwin,0.19285714285714284,positive
"RT @M_RevereUSA: Is anyone asking the useless, corrupt, compromised, treasonous, duplicitous, Swamp-filth Democrats if they're going to sto…",2020-03-08 01:21:44,0,jenny,-0.5,negative
"RT @DrDenaGrayson: ⚠️#France now has 949 confirmed #coronavirus cases, including 3 in the National Assembly (lower house of parliament).

4…",2020-03-08 01:21:44,0,Kathy barwinski,0.4,positive
"RT @Jerusalem_Post: #BREAKING: All #Israelis who attended the AIPAC Policy Conference last week in Washington, D.C. must immediately enter…",2020-03-08 01:21:44,0,WizNews,0.0,neutral
"RT @LaVacaLoca18: Scioli no sólo les hizo el favor de dar quorum en el Congreso, antes de irse a Brasil también les dio clases de cómo esco…",2020-03-08 01:21:43,0,@elbabudetini,0.0,neutral
"RT @Education4Libs: Dear libs,

Planned Parenthood killed 1000 more people today than the Coronavirus did.

But babies being ripped limb fr…",2020-03-08 01:21:43,0,Stacy Chen,0.15,positive
RT @samantha__riggs: coronavirus made flights so cheap y’all can finally afford to hang out with your internet boyfriend,2020-03-08 01:21:43,0,Shafura,0.2,positive
"RT @ChauOperetaK: 13 DE ENERO: Ginés González García dijo que no había posibilidad de Coronavirus en Argentina.

2 DE MARZO: Primer caso de…",2020-03-08 01:21:43,0,Lu Pintos,0.0,neutral
RT @RosadeLejos6: Si la persona fallecida por Coronavirus ingresó a la Argentina el 5 de febrero ¿como es que hasta el 5 de marzo no supier…,2020-03-08 01:21:43,0,ANA MARIA IFRAN 😻,0.0,neutral
RT @AP: A person in New Jersey who has tested positive for coronavirus had attended the recent Conservative Political Action Conference out…,2020-03-08 01:21:43,0,(((Joel Leyden))),0.09272727272727273,positive
"RT @ConnieSchultz: As millions of Americans fear the spread of the coronavirus, you choose to tweet, again, about your new tennis courts. I…",2020-03-08 01:21:43,0,PC,0.13636363636363635,positive
RT @brianschatz: Trump’s Coronavirus Press Event Was Even Worse Than It Looked | WIRED https://t.co/p4d8DnmbhU,2020-03-08 01:21:43,0,Susan Gray,-0.4,negative
"RT @AOC: It’s great to see Republicans understand this crisis &amp; advocate for socialized medicine.

No one should be charged for getting tes…",2020-03-08 01:21:43,0,Sinthia4Bernie🌹⁷,0.8,positive
+++ #coronavirus #Conte: Lombardia e provincie zona rossa vincolo di evitare ogni spostamento anche all'interno dei territori +++,2020-03-08 01:21:43,0,Giovani Giornalisti,0.0,neutral
#ÚltimaHora 🚨 El Dr. Hugo López Gatell dio a conocer un nuevo paciente confirmado con la enfermedad; hasta ahora se… https://t.co/veiBqLgsgC,2020-03-08 01:21:43,0,Periódico Correo,0.0,neutral
"sorry, we spent all the coronavirus money on fighter jets that won't fly. --your gubbermint",2020-03-08 01:21:43,0,Ezil Galoth,0.0666666666666667,positive
RT @LauraMiers: 10) The Middle Class. Unsure how to feel due to American exceptionalism &amp; the belief pandemics can’t happen here. Receives…,2020-03-08 01:21:43,0,Hailey,-0.041666666666666664,negative
"RT @BBCLBicker: A pregnant woman in Busan, South Korea has been confirmed with #coronavirus , the first case of its kind. KCDC said experts…",2020-03-08 01:21:43,0,Hillary warned ya!But her xyz emails and speeches.,0.39583333333333337,positive
RT @maurusaurus: Me gustaría que Ginés García Gómez fuese a visitar a la familia del fallecido por Coronavirus a explicarle cómo era ese te…,2020-03-08 01:21:43,0,lavidaesbella,0.0,neutral
"RT @washingtonpost: Trump ""didn’t know people died from the flu.""

It killed his grandfather. https://t.co/Dpb6r40q1R",2020-03-08 01:21:43,0,Taavet Tenno,-0.2,negative
RT @howroute: New York Governor Cuomo declares state of emergency as #coronavirus cases rise to 76 after infected taxi driver walked in to…,2020-03-08 01:21:43,0,♥ Moui ♥,0.13636363636363635,positive
"RT @NYGovCuomo: Update: There are 13 additional cases of #Coronavirus in NYS since earlier today, bringing total to 89.

Westchester: 70
NY…",2020-03-08 01:21:43,0,BROOKE CERDA GUZMAN,0.0,neutral
RT @AndrewYang: The fear of the coronavirus is likely to be as or more destructive than the virus itself.,2020-03-08 01:21:43,0,Son O 💭,-0.033333333333333326,negative
RT @Ahura3: This is the “holy” city of Qum in #Iran. The epicenter of the #coronavirus outbreak in the country.This city and its shrines ar…,2020-03-08 01:21:43,0,👑A♡del,0.0,neutral
RT @goodbeanalt: yeah this coronavirus has nothing on me,2020-03-08 01:21:43,0,vivian,0.0,neutral
RT @spectatorindex: JUST IN: 45 new cases of coronavirus in New York today,2020-03-08 01:21:43,0,Alexandre Schwager,0.13636363636363635,positive
RT @ColbyItkowitz: CPAC chairman Matt Schlapp tells me he interacted with attendee who has tested positive for coronavirus. While the timel…,2020-03-08 01:21:43,0,K Smith🕊🌊#TruthMatters #VoteBlue 🌊,0.22727272727272727,positive
RT @wojespn: ESPN story on the NBA’s latest directives to teams on preparing for the coronavirus. https://t.co/GOFiQSaxC4,2020-03-08 01:21:43,0,Ohm Youngmisuk,0.5,positive
"RT @BleacherReport: The NBA is considering limiting locker room access to only players and team personnel because of the coronavirus, per @…",2020-03-08 01:21:43,0,Keegan Lytle,0.0,neutral
RT @cherovapete_: Un rato nomas dormí la siesta y ya hay coronavirus en el país.,2020-03-08 01:21:43,0,Francisco Argaña,0.0,neutral
"RT @RachelDonadio: The head of the Lombardy's intensive care crisis unit says the health system is on the brink of collapse, intensive care…",2020-03-08 01:21:43,0,Babs,0.0,neutral
RT @janaedha: #COVIDー19 Something we all need to be aware and alert of. It's now up to 3rd gen infection. Watch this video (borrowed) to un…,2020-03-08 01:21:43,0,shane 🌷,0.125,positive
"RT @KODISRV: How worried about the CORONAVIRUS are you?
please RETWEET before VOTING",2020-03-08 01:21:43,0,Debi,0.0,neutral
RT @colpadeiforse: questo coronavirus mi sta facendo incazzare non so quanto,2020-03-08 01:21:43,0,Mels ✨,0.0,neutral
RT @KCTV5: BREAKING: Johnson County woman is Kansas' 1st case of coronavirus https://t.co/U5l0IRTTB1,2020-03-08 01:21:43,0,Rusty Glusing,0.0,neutral
"RT @NickKristof: My new column looks at how anti-science blowhards (Rush Limbaugh, Donald Trump) contributed to the toll of past epidemics,…",2020-03-08 01:21:43,0,🆘 F the @GOP 🆘,-0.05681818181818182,negative
Sudamérica sigue en alerta: se registró el primer muerto a causa del coronavirus en #Argentina  https://t.co/8YC59l87yU -_,2020-03-08 01:21:43,0,CaraotaDigital,0.0,neutral
RT @samantha__riggs: coronavirus made flights so cheap y’all can finally afford to hang out with your internet boyfriend,2020-03-08 01:21:43,0,Rosies,0.2,positive
"RT @cheryllausch: I’m an older (57yr) RN. I lived through H1N1 &amp; Avian flu. In hospital, clinic &amp; public health units we were over prepared…",2020-03-08 01:21:43,0,Marion,0.08333333333333333,positive
"RT @HaddadDebochado: A mulher que foi diagnosticada com coronavírus no Distrito Federal foi internada em um hospital particular, mas logo d…",2020-03-08 01:21:43,0,CIROcrata 🌹,0.16666666666666666,positive
"RT @aravosis: Congrats, DC. We may have coronavirus patients that the authorities are refusing to test. I know and trust Liz, the author of…",2020-03-08 01:21:43,0,BOZZI,0.0,neutral
los besos de 3 son la vacuna contra el coronavirus pero el mundo no está listo para saberlo,2020-03-08 01:21:42,1,Ivana con una ene,0.0,neutral
"RT @LaStampa: Gallera: “Il coronavirus si sta propagando in tutta Lombardia, state a casa” https://t.co/hYrR9tXFMV https://t.co/nJ7BEzpWkV",2020-03-08 01:21:42,0,CARMEN GAMBETTI,0.0,neutral
your bath and body works hand sanitizer fighting the #coronavirus https://t.co/cywRYx5iYo,2020-03-08 01:21:42,1,Tomás Mier,0.0,neutral
"RT @smabinho: Vous aussi depuis cette histoire du coronavirus, dans votre classe ça sort le gel désinfectant toutes les 15 secondes pour se…",2020-03-08 01:21:42,0,Maï,0.0,neutral
"RT @EIPepeJose: Actualización de la Coronavirus Cup:

PARAGUAY suma su primer caso y comparte el último lugar con 3 países más. ECUADOR baj…",2020-03-08 01:21:42,0,Samuel,0.0,neutral
RT @ColbyItkowitz: CPAC chairman Matt Schlapp tells me he interacted with attendee who has tested positive for coronavirus. While the timel…,2020-03-08 01:21:42,0,Sally💙,0.22727272727272727,positive
RT @camomillem0703: 中国が、イタリアから帰国した人民が新型肺炎検査で陽性だった事を『イタリアから輸入された』と発信したが、ここに興味深いデータがある。一帯一路署名国と世界の感染マップがほぼ重なるhttps://t.co/Q6MBFP2amZつまり中国の『人・…,2020-03-08 01:21:42,0,Kokoperi,0.0,neutral
"RT @MSNBC: NEW: White House says it is aware that an individual who attended CPAC has tested positive for coronavirus, but stresses that ""t…",2020-03-08 01:21:42,0,Alicia Carroll,0.12272727272727273,positive
"RT @ChetPowell: To the voters of #Florida's 1st Congressional District, THIS👇🏽is how @mattgaetz ""represents"" you in Washington, by making a…",2020-03-08 01:21:42,0,Tanya Contois,0.0,neutral
@Seor74309494 @papabao1 @JakinHadar @AJTexas_6thGen @MFaust58 @Cernovich @tedfrank He’s going to end up killing peo… https://t.co/wLWYuuex3x,2020-03-08 01:21:42,0,Linda K,0.0,neutral
RT @MattWalshBlog: Trump fans don’t want to hear it but his response to the coronavirus so far has been abysmal. Lack of urgency. Lack of t…,2020-03-08 01:21:42,0,James Breckler,0.1,positive
"RT @Cartabellotta: #coronavirus
- In #Lombardia implosione ospedali
- Per SIAARTI accesso a terapia intensiva come nei disastri
- ↑ casi in…",2020-03-08 01:21:42,0,Diana,0.0,neutral
"RT @smabinho: Vous aussi depuis cette histoire du coronavirus, dans votre classe ça sort le gel désinfectant toutes les 15 secondes pour se…",2020-03-08 01:21:42,0,oui c’est moi🖤,0.0,neutral
"RT @nbcwashington: Just In: D.C.'s first coronavirus patient is a man in his 50s who appears to have had ""no history of international trave…",2020-03-08 01:21:42,0,Steffanie,0.125,positive
"RT @funder: BREAKING: Trump was at his golf course for almost 6 hours today. Because he doesn’t care about the coronavirus outbreak, or the…",2020-03-08 01:21:42,0,William S Trent Jr,0.0,neutral
